24.5527851; 4.2838687; 13.4226547; -1.4800187; -0.2136877; 6.0111416; -2.3500689
24.7524013; 4.4829905; 13.4364676; -1.5232539; -0.2195856; 5.9325880; -2.3216721
24.9520174; 4.6825256; 13.4415382; -1.5677480; -0.2262931; 5.8539486; -2.2809714
25.1516335; 4.8820850; 13.4375908; -1.6136455; -0.2336299; 5.7756451; -2.2420743
25.3512497; 5.0812422; 13.4243441; -1.6610315; -0.2412085; 5.6976283; -2.2094360
25.5508658; 5.2795300; 13.4015280; -1.7099416; -0.2489168; 5.6196877; -2.1765852
25.7504820; 5.4764385; 13.3688914; -1.7604231; -0.2569662; 5.5418342; -2.1393251
25.9500981; 5.6714130; 13.3262009; -1.8125585; -0.2655009; 5.4642327; -2.0937008
26.1497142; 5.8638503; 13.2732406; -1.8664583; -0.2746555; 5.3872039; -2.0341079
26.3493304; 6.0530938; 13.2098127; -1.9222630; -0.2846103; 5.3112978; -1.9415461
26.5489465; 6.2384262; 13.1357363; -1.9801936; -0.2959624; 5.2378198; -1.8188976
26.7485627; 6.4190573; 13.0508426; -2.0405126; -0.3085405; 5.1680358; -1.6528098
26.9481788; 6.5941152; 12.9549878; -2.1034850; -0.3226759; 5.1037965; -1.3262229
27.1477949; 6.7626202; 12.8480387; -2.1698402; -0.3421221; 5.0516599; -1.2529944
27.3474111; 6.9234735; 12.7298984; -2.2390266; -0.3518449; 5.0019029; -0.0557632
27.5470272; 7.0754721; 12.6005758; -2.3141197; -0.4000517; 4.9996770; -29.1730513
27.7466434; 7.2170692; 12.4599419; -2.3902262; -0.3634822; 3.6537578; -3.8713571
